Date,Price,Open,High,Low ,Vol.,Change %
"Jun 13, 2013","9,331.37" ,"9,187.07" ,"9,345.49" ,"9,173.75" ,"-"   ,"1.54%"
"Jun 12, 2013","9,189.44" ,"9,306.47" ,"9,328.14" ,"9,180.55" ,"-"   ,"-0.71%"
"Jun 11, 2013","9,255.48" ,"9,277.15" ,"9,324.34" ,"9,231.97" ,"-"   ,"-1.10%"
"Jun 10, 2013","9,358.00" ,"9,373.12" ,"9,383.91" ,"9,327.15" ,"-"   ,"0.03%"
"Jun 07, 2013","9,355.41" ,"9,290.98" ,"9,360.26" ,"9,265.50" ,"-"   ,"1.02%"
"Jun 06, 2013","9,260.50" ,"9,172.19" ,"9,260.50" ,"9,137.91" ,"-"   ,"0.89%"
"Jun 05, 2013","9,178.42" ,"9,289.48" ,"9,289.48" ,"9,169.88" ,"-"   ,"-1.52%"
"Jun 04, 2013","9,320.09" ,"9,353.92" ,"9,393.91" ,"9,274.56" ,"-"   ,"-0.40%"
"Jun 03, 2013","9,357.08" ,"9,317.39" ,"9,357.19" ,"9,276.63" ,"-"   ,"0.59%"
"May 31, 2013","9,302.27" ,"9,433.33" ,"9,446.36" ,"9,302.27" ,"-"   ,"-1.67%"
"May 30, 2013","9,460.06" ,"9,430.75" ,"9,494.49" ,"9,424.54" ,"-"   ,"0.40%"
"May 29, 2013","9,422.49" ,"9,450.90" ,"9,450.90" ,"9,368.85" ,"-"   ,"-0.75%"
"May 28, 2013","9,494.17" ,"9,516.41" ,"9,571.27" ,"9,468.92" ,"-"   ,"0.55%"
"May 24, 2013","9,442.23" ,"9,423.49" ,"9,442.33" ,"9,376.04" ,"-"   ,"-0.25%"
"May 23, 2013","9,466.31" ,"9,420.50" ,"9,483.19" ,"9,372.62" ,"-"   ,"-0.44%"
"May 22, 2013","9,508.05" ,"9,605.50" ,"9,695.46" ,"9,476.28" ,"-"   ,"-0.94%"
"May 21, 2013","9,598.27" ,"9,582.40" ,"9,629.16" ,"9,556.28" ,"-"   ,"0.11%"
"May 20, 2013","9,587.54" ,"9,565.34" ,"9,614.47" ,"9,560.03" ,"-"   ,"0.12%"
"May 17, 2013","9,576.42" ,"9,502.54" ,"9,578.35" ,"9,502.54" ,"-"   ,"0.92%"
"May 16, 2013","9,489.31" ,"9,551.41" ,"9,553.39" ,"9,478.41" ,"-"   ,"-0.65%"
"May 15, 2013","9,551.42" ,"9,495.73" ,"9,568.83" ,"9,491.12" ,"-"   ,"0.37%"
"May 14, 2013","9,515.86" ,"9,437.21" ,"9,518.56" ,"9,433.20" ,"-"   ,"0.83%"
"May 13, 2013","9,437.18" ,"9,429.31" ,"9,447.49" ,"9,397.96" ,"-"   ,"-0.06%"
"May 10, 2013","9,442.76" ,"9,406.68" ,"9,442.76" ,"9,387.08" ,"-"   ,"0.36%"
"May 09, 2013","9,409.23" ,"9,451.24" ,"9,459.34" ,"9,388.31" ,"-"   ,"-0.57%"
"May 08, 2013","9,463.32" ,"9,410.85" ,"9,463.38" ,"9,406.99" ,"-"   ,"0.58%"
"May 07, 2013","9,409.01" ,"9,369.33" ,"9,410.38" ,"9,353.24" ,"-"   ,"0.64%"
"May 06, 2013","9,348.90" ,"9,337.67" ,"9,360.21" ,"9,330.19" ,"-"   ,"0.09%"
"May 03, 2013","9,340.47" ,"9,246.78" ,"9,369.23" ,"9,246.78" ,"-"   ,"1.01%"
"May 02, 2013","9,246.73" ,"9,175.78" ,"9,251.10" ,"9,175.78" ,"-"   ,"0.77%"
"May 01, 2013","9,175.79" ,"9,248.45" ,"9,248.45" ,"9,169.78" ,"-"   ,"-1.09%"
"Apr 30, 2013","9,276.88" ,"9,240.26" ,"9,276.88" ,"9,205.62" ,"-"   ,"0.34%"
"Apr 29, 2013","9,245.22" ,"9,200.56" ,"9,258.89" ,"9,195.59" ,"-"   ,"0.82%"
"Apr 26, 2013","9,169.90" ,"9,179.44" ,"9,191.09" ,"9,142.82" ,"-"   ,"-0.21%"
"Apr 25, 2013","9,188.86" ,"9,174.78" ,"9,233.93" ,"9,167.95" ,"-"   ,"0.46%"
"Apr 24, 2013","9,146.46" ,"9,113.79" ,"9,163.69" ,"9,113.79" ,"-"   ,"0.36%"
"Apr 23, 2013","9,113.80" ,"9,048.61" ,"9,114.98" ,"9,041.51" ,"-"   ,"1.04%"
"Apr 22, 2013","9,019.92" ,"9,005.72" ,"9,037.90" ,"8,939.13" ,"-"   ,"0.29%"
"Apr 19, 2013","8,994.12" ,"8,943.91" ,"8,995.79" ,"8,927.17" ,"-"   ,"0.82%"
"Apr 18, 2013","8,921.18" ,"8,966.63" ,"8,969.09" ,"8,890.45" ,"-"   ,"-0.30%"
"Apr 17, 2013","8,948.36" ,"9,032.52" ,"9,032.52" ,"8,899.81" ,"-"   ,"-1.52%"
"Apr 16, 2013","9,086.43" ,"9,024.86" ,"9,089.78" ,"9,007.87" ,"-"   ,"1.48%"
"Apr 15, 2013","8,953.94" ,"9,131.63" ,"9,131.63" ,"8,953.38" ,"-"   ,"-2.55%"
"Apr 12, 2013","9,188.26" ,"9,193.93" ,"9,203.63" ,"9,137.77" ,"-"   ,"-0.50%"
"Apr 11, 2013","9,234.02" ,"9,197.11" ,"9,256.13" ,"9,190.90" ,"-"   ,"0.49%"
"Apr 10, 2013","9,189.09" ,"9,111.62" ,"9,194.62" ,"9,111.62" ,"-"   ,"1.11%"
"Apr 09, 2013","9,088.38" ,"9,061.17" ,"9,117.63" ,"9,037.37" ,"-"   ,"0.41%"
"Apr 08, 2013","9,051.59" ,"8,995.90" ,"9,051.59" ,"8,975.45" ,"-"   ,"0.57%"
"Apr 05, 2013","9,000.25" ,"8,951.20" ,"9,006.41" ,"8,906.35" ,"-"   ,"-0.31%"
"Apr 04, 2013","9,027.83" ,"8,987.74" ,"9,038.76" ,"8,981.69" ,"-"   ,"0.49%"
"Apr 03, 2013","8,983.40" ,"9,094.58" ,"9,100.42" ,"8,963.18" ,"-"   ,"-1.20%"
"Apr 02, 2013","9,092.90" ,"9,085.47" ,"9,122.26" ,"9,071.49" ,"-"   ,"-0.16%"
"Apr 01, 2013","9,107.76" ,"9,098.06" ,"9,107.76" ,"9,038.62" ,"-"   ,"0.01%"
"Mar 28, 2013","9,107.05" ,"9,070.53" ,"9,112.49" ,"9,061.95" ,"-"   ,"0.40%"
"Mar 27, 2013","9,070.45" ,"9,030.17" ,"9,077.46" ,"9,002.19" ,"-"   ,"-0.15%"
"Mar 26, 2013","9,083.71" ,"9,044.40" ,"9,083.71" ,"9,038.03" ,"-"   ,"0.67%"
"Mar 25, 2013","9,022.96" ,"9,082.35" ,"9,105.34" ,"8,989.76" ,"-"   ,"-0.47%"
"Mar 22, 2013","9,065.80" ,"9,032.80" ,"9,075.86" ,"9,032.80" ,"-"   ,"0.62%"
"Mar 21, 2013","9,009.66" ,"9,044.84" ,"9,066.51" ,"8,999.30" ,"-"   ,"-0.79%"
"Mar 20, 2013","9,081.09" ,"9,050.11" ,"9,094.27" ,"9,050.11" ,"-"   ,"0.70%"
"Mar 19, 2013","9,017.67" ,"9,059.68" ,"9,073.60" ,"8,968.39" ,"-"   ,"-0.31%"
"Mar 18, 2013","9,045.44" ,"9,041.86" ,"9,086.60" ,"9,017.79" ,"-"   ,"-0.78%"
"Mar 15, 2013","9,116.68" ,"9,112.07" ,"9,128.77" ,"9,091.05" ,"-"   ,"-0.12%"
"Mar 14, 2013","9,127.97" ,"9,077.01" ,"9,128.89" ,"9,076.42" ,"-"   ,"0.78%"
"Mar 13, 2013","9,057.02" ,"9,053.81" ,"9,066.98" ,"9,024.27" ,"-"   ,"-0.03%"
"Mar 12, 2013","9,059.96" ,"9,080.45" ,"9,093.63" ,"9,041.32" ,"-"   ,"-0.25%"
"Mar 11, 2013","9,082.24" ,"9,047.00" ,"9,084.17" ,"9,033.56" ,"-"   ,"0.31%"
"Mar 08, 2013","9,054.45" ,"9,037.00" ,"9,060.59" ,"9,009.39" ,"-"   ,"0.45%"
"Mar 07, 2013","9,013.44" ,"9,003.38" ,"9,021.43" ,"9,001.19" ,"-"   ,"0.18%"
"Mar 06, 2013","8,996.97" ,"9,002.05" ,"9,014.52" ,"8,973.63" ,"-"   ,"0.21%"
"Mar 05, 2013","8,978.09" ,"8,939.99" ,"9,000.57" ,"8,939.99" ,"-"   ,"0.87%"
"Mar 04, 2013","8,901.05" ,"8,857.28" ,"8,901.17" ,"8,832.42" ,"-"   ,"0.30%"
"Mar 01, 2013","8,874.19" ,"8,827.83" ,"8,881.09" ,"8,779.84" ,"-"   ,"0.06%"
"Feb 28, 2013","8,868.72" ,"8,868.65" ,"8,920.05" ,"8,861.32" ,"-"   ,"-0.07%"
"Feb 27, 2013","8,875.33" ,"8,757.19" ,"8,890.00" ,"8,751.44" ,"-"   ,"1.25%"
"Feb 26, 2013","8,766.17" ,"8,751.17" ,"8,779.15" ,"8,700.73" ,"-"   ,"0.54%"
"Feb 25, 2013","8,719.40" ,"8,925.76" ,"8,947.75" ,"8,719.06" ,"-"   ,"-1.97%"
"Feb 22, 2013","8,894.63" ,"8,833.65" ,"8,894.66" ,"8,833.65" ,"-"   ,"0.96%"
"Feb 21, 2013","8,810.29" ,"8,852.67" ,"8,852.67" ,"8,778.05" ,"-"   ,"-0.83%"
"Feb 20, 2013","8,883.62" ,"8,992.01" ,"8,992.87" ,"8,879.90" ,"-"   ,"-1.34%"
"Feb 19, 2013","9,004.38" ,"8,947.30" ,"9,004.41" ,"8,947.30" ,"-"   ,"0.80%"
"Feb 15, 2013","8,933.22" ,"8,949.85" ,"8,959.77" ,"8,905.18" ,"-"   ,"-0.22%"
"Feb 14, 2013","8,953.07" ,"8,927.53" ,"8,962.01" ,"8,912.35" ,"-"   ,"-0.03%"
"Feb 13, 2013","8,955.60" ,"8,962.07" ,"8,980.52" ,"8,934.44" ,"-"   ,"-0.02%"
"Feb 12, 2013","8,957.61" ,"8,919.02" ,"8,970.90" ,"8,918.73" ,"-"   ,"0.43%"
"Feb 11, 2013","8,919.02" ,"8,922.62" ,"8,925.96" ,"8,898.55" ,"-"   ,"-0.18%"
"Feb 08, 2013","8,935.24" ,"8,905.62" ,"8,937.03" ,"8,905.62" ,"-"   ,"0.47%"
"Feb 07, 2013","8,893.75" ,"8,928.50" ,"8,931.61" ,"8,843.79" ,"-"   ,"-0.45%"
"Feb 06, 2013","8,934.24" ,"8,890.90" ,"8,934.26" ,"8,876.83" ,"-"   ,"0.16%"
"Feb 05, 2013","8,920.13" ,"8,883.89" ,"8,938.57" ,"8,883.89" ,"-"   ,"0.76%"
"Feb 04, 2013","8,852.82" ,"8,910.00" ,"8,910.00" ,"8,848.10" ,"-"   ,"-1.25%"
"Feb 01, 2013","8,965.12" ,"8,931.46" ,"8,970.32" ,"8,919.97" ,"-"   ,"0.92%"
"Jan 31, 2013","8,883.79" ,"8,896.85" ,"8,910.66" ,"8,872.97" ,"-"   ,"-0.23%"
"Jan 30, 2013","8,904.32" ,"8,930.77" ,"8,944.29" ,"8,895.46" ,"-"   ,"-0.35%"
"Jan 29, 2013","8,935.64" ,"8,883.53" ,"8,941.14" ,"8,882.90" ,"-"   ,"0.63%"
"Jan 28, 2013","8,880.02" ,"8,911.66" ,"8,911.66" ,"8,858.17" ,"-"   ,"-0.28%"
"Jan 25, 2013","8,904.52" ,"8,882.45" ,"8,904.65" ,"8,860.76" ,"-"   ,"0.54%"
"Jan 24, 2013","8,856.59" ,"8,834.21" ,"8,890.73" ,"8,833.40" ,"-"   ,"0.32%"
"Jan 23, 2013","8,828.66" ,"8,824.24" ,"8,834.94" ,"8,801.90" ,"-"   ,"-0.05%"
"Jan 22, 2013","8,832.75" ,"8,784.81" ,"8,832.85" ,"8,765.75" ,"-"   ,"0.46%"
"Jan 18, 2013","8,792.63" ,"8,767.79" ,"8,792.63" ,"8,738.69" ,"-"   ,"0.30%"
"Jan 17, 2013","8,766.55" ,"8,735.31" ,"8,787.49" ,"8,732.79" ,"-"   ,"0.64%"
"Jan 16, 2013","8,710.56" ,"8,701.16" ,"8,716.35" ,"8,685.71" ,"-"   ,"-0.26%"
"Jan 15, 2013","8,733.10" ,"8,689.25" ,"8,736.98" ,"8,671.06" ,"-"   ,"0.18%"
"Jan 14, 2013","8,717.45" ,"8,715.19" ,"8,721.89" ,"8,688.56" ,"-"   ,"0.06%"
"Jan 11, 2013","8,712.40" ,"8,714.70" ,"8,716.12" ,"8,684.77" ,"-"   ,"-0.02%"
"Jan 10, 2013","8,713.76" ,"8,676.63" ,"8,717.05" ,"8,656.16" ,"-"   ,"0.90%"
"Jan 09, 2013","8,636.10" ,"8,623.97" ,"8,653.11" ,"8,618.68" ,"-"   ,"0.37%"
"Jan 08, 2013","8,604.38" ,"8,619.14" ,"8,620.15" ,"8,573.26" ,"-"   ,"-0.38%"
"Jan 07, 2013","8,636.91" ,"8,637.10" ,"8,641.95" ,"8,608.73" ,"-"   ,"-0.35%"
"Jan 04, 2013","8,667.68" ,"8,611.51" ,"8,674.48" ,"8,606.55" ,"-"   ,"0.70%"
"Jan 03, 2013","8,607.79" ,"8,615.66" ,"8,647.65" ,"8,588.47" ,"-"   ,"-0.28%"
"Jan 02, 2013","8,632.01" ,"8,571.53" ,"8,632.01" ,"8,571.08" ,"-"   ,"2.23%"
"Dec 31, 2012","8,443.51" ,"8,302.08" ,"8,447.30" ,"8,298.36" ,"-"   ,"1.53%"
"Dec 28, 2012","8,316.17" ,"8,359.31" ,"8,380.70" ,"8,311.27" ,"-"   ,"-1.00%"
"Dec 27, 2012","8,399.83" ,"8,407.08" ,"8,426.95" ,"8,317.52" ,"-"   ,"0.05%"
"Dec 26, 2012","8,395.49" ,"8,431.22" ,"8,443.32" ,"8,383.66" ,"-"   ,"-0.30%"
"Dec 24, 2012","8,420.55" ,"8,427.62" ,"8,427.99" ,"8,409.08" ,"-"   ,"-0.27%"
"Dec 21, 2012","8,443.16" ,"8,442.35" ,"8,457.60" ,"8,402.71" ,"-"   ,"-0.86%"
"Dec 20, 2012","8,516.43" ,"8,463.82" ,"8,516.45" ,"8,457.31" ,"-"   ,"0.62%"
"Dec 19, 2012","8,463.82" ,"8,499.35" ,"8,519.14" ,"8,463.80" ,"-"   ,"-0.42%"
"Dec 18, 2012","8,499.35" ,"8,421.08" ,"8,502.46" ,"8,416.07" ,"-"   ,"1.10%"
"Dec 17, 2012","8,407.01" ,"8,346.62" ,"8,408.24" ,"8,346.62" ,"-"   ,"0.88%"
"Dec 14, 2012","8,333.73" ,"8,331.00" ,"8,355.28" ,"8,327.04" ,"-"   ,"-0.06%"
"Dec 13, 2012","8,338.32" ,"8,377.87" ,"8,393.96" ,"8,321.67" ,"-"   ,"-0.51%"
"Dec 12, 2012","8,380.88" ,"8,388.26" ,"8,433.56" ,"8,373.20" ,"-"   ,"0.17%"
"Dec 11, 2012","8,366.47" ,"8,342.72" ,"8,392.07" ,"8,342.72" ,"-"   ,"0.53%"
"Dec 10, 2012","8,322.68" ,"8,311.05" ,"8,330.51" ,"8,306.33" ,"-"   ,"0.10%"
"Dec 07, 2012","8,314.29" ,"8,294.60" ,"8,314.35" ,"8,271.26" ,"-"   ,"0.40%"
"Dec 06, 2012","8,280.93" ,"8,265.06" ,"8,281.03" ,"8,246.93" ,"-"   ,"0.20%"
"Dec 05, 2012","8,264.80" ,"8,234.60" ,"8,292.32" ,"8,205.33" ,"-"   ,"0.50%"
"Dec 04, 2012","8,223.87" ,"8,224.66" ,"8,256.96" ,"8,208.65" ,"-"   ,"0.00%"
"Dec 03, 2012","8,223.54" ,"8,260.43" ,"8,298.24" ,"8,219.04" ,"-"   ,"-0.45%"
"Nov 30, 2012","8,260.43" ,"8,254.25" ,"8,273.42" ,"8,235.23" ,"-"   ,"0.05%"
"Nov 29, 2012","8,256.07" ,"8,236.89" ,"8,269.23" ,"8,214.67" ,"-"   ,"0.59%"
"Nov 28, 2012","8,207.36" ,"8,113.71" ,"8,208.44" ,"8,074.25" ,"-"   ,"0.69%"
"Nov 27, 2012","8,150.79" ,"8,187.46" ,"8,210.47" ,"8,146.43" ,"-"   ,"-0.57%"
"Nov 26, 2012","8,197.57" ,"8,193.01" ,"8,197.67" ,"8,154.72" ,"-"   ,"-0.34%"
"Nov 23, 2012","8,225.51" ,"8,150.38" ,"8,225.52" ,"8,150.38" ,"-"   ,"1.40%"
"Nov 21, 2012","8,112.18" ,"8,095.14" ,"8,112.92" ,"8,080.65" ,"-"   ,"0.32%"
"Nov 20, 2012","8,086.42" ,"8,071.36" ,"8,094.70" ,"8,033.30" ,"-"   ,"0.08%"
"Nov 19, 2012","8,080.29" ,"8,002.25" ,"8,080.30" ,"8,002.25" ,"-"   ,"1.88%"
"Nov 16, 2012","7,931.55" ,"7,901.60" ,"7,938.91" ,"7,841.76" ,"-"   ,"0.44%"
"Nov 15, 2012","7,896.88" ,"7,905.28" ,"7,942.45" ,"7,865.72" ,"-"   ,"-0.08%"
"Nov 14, 2012","7,903.42" ,"8,026.01" ,"8,049.46" ,"7,887.31" ,"-"   ,"-1.49%"
"Nov 13, 2012","8,023.23" ,"8,017.21" ,"8,096.66" ,"8,004.44" ,"-"   ,"-0.38%"
"Nov 12, 2012","8,054.07" ,"8,066.54" ,"8,067.90" ,"8,052.08" ,"-"   ,"0.01%"
"Nov 09, 2012","8,053.57" ,"8,020.97" ,"8,111.11" ,"8,014.09" ,"-"   ,"0.03%"
"Nov 08, 2012","8,050.83" ,"8,137.22" ,"8,167.92" ,"8,050.83" ,"-"   ,"-1.08%"
"Nov 07, 2012","8,138.81" ,"8,242.11" ,"8,242.11" ,"8,098.85" ,"-"   ,"-2.09%"
"Nov 06, 2012","8,312.35" ,"8,240.25" ,"8,329.22" ,"8,240.25" ,"-"   ,"0.87%"
"Nov 05, 2012","8,240.26" ,"8,217.59" ,"8,250.60" ,"8,197.21" ,"-"   ,"0.06%"
"Nov 02, 2012","8,234.91" ,"8,335.41" ,"8,339.78" ,"8,229.41" ,"-"   ,"-0.92%"
"Nov 01, 2012","8,311.36" ,"8,231.67" ,"8,311.68" ,"8,231.67" ,"-"   ,"1.09%"
"Oct 31, 2012","8,221.40" ,"8,190.20" ,"8,252.77" ,"8,185.48" ,"-"   ,"0.38%"
"Oct 26, 2012","8,190.20" ,"8,202.81" ,"8,225.04" ,"8,154.96" ,"-"   ,"-0.26%"
"Oct 25, 2012","8,211.91" ,"8,231.49" ,"8,258.71" ,"8,166.19" ,"-"   ,"0.40%"
"Oct 24, 2012","8,179.26" ,"8,219.89" ,"8,237.41" ,"8,169.08" ,"-"   ,"-0.20%"
"Oct 23, 2012","8,195.31" ,"8,252.88" ,"8,252.88" ,"8,152.79" ,"-"   ,"-1.61%"
"Oct 22, 2012","8,329.19" ,"8,320.78" ,"8,345.38" ,"8,266.58" ,"-"   ,"0.06%"
"Oct 19, 2012","8,324.15" ,"8,423.95" ,"8,423.95" ,"8,301.10" ,"-"   ,"-1.41%"
"Oct 18, 2012","8,442.81" ,"8,427.79" ,"8,470.69" ,"8,417.92" ,"-"   ,"-0.04%"
"Oct 17, 2012","8,446.52" ,"8,400.96" ,"8,452.98" ,"8,393.88" ,"-"   ,"0.72%"
"Oct 16, 2012","8,386.47" ,"8,293.50" ,"8,389.55" ,"8,293.50" ,"-"   ,"1.12%"
"Oct 15, 2012","8,293.50" ,"8,244.61" ,"8,298.25" ,"8,221.20" ,"-"   ,"0.81%"
"Oct 12, 2012","8,227.08" ,"8,256.39" ,"8,287.29" ,"8,210.48" ,"-"   ,"-0.36%"
"Oct 11, 2012","8,256.59" ,"8,281.83" ,"8,309.67" ,"8,256.53" ,"-"   ,"0.33%"
"Oct 10, 2012","8,229.17" ,"8,271.79" ,"8,282.79" ,"8,215.79" ,"-"   ,"-0.60%"
"Oct 09, 2012","8,279.11" ,"8,347.70" ,"8,361.86" ,"8,278.11" ,"-"   ,"-0.96%"
"Oct 08, 2012","8,359.12" ,"8,347.98" ,"8,368.72" ,"8,337.39" ,"-"   ,"-0.30%"
"Oct 05, 2012","8,384.07" ,"8,410.70" ,"8,442.83" ,"8,361.83" ,"-"   ,"0.09%"
"Oct 04, 2012","8,376.34" ,"8,328.02" ,"8,380.03" ,"8,328.02" ,"-"   ,"0.95%"
"Oct 03, 2012","8,297.50" ,"8,300.34" ,"8,320.61" ,"8,261.10" ,"-"   ,"0.03%"
"Oct 02, 2012","8,295.11" ,"8,284.27" ,"8,332.21" ,"8,265.24" ,"-"   ,"0.13%"
"Oct 01, 2012","8,284.37" ,"8,276.09" ,"8,352.40" ,"8,266.68" ,"-"   ,"0.40%"
"Sep 28, 2012","8,251.00" ,"8,303.69" ,"8,303.69" ,"8,218.54" ,"-"   ,"-0.64%"
"Sep 27, 2012","8,303.74" ,"8,249.98" ,"8,317.31" ,"8,241.44" ,"-"   ,"1.00%"
"Sep 26, 2012","8,221.32" ,"8,252.92" ,"8,254.46" ,"8,201.23" ,"-"   ,"-0.65%"
"Sep 25, 2012","8,274.78" ,"8,376.71" ,"8,396.32" ,"8,274.77" ,"-"   ,"-0.98%"
"Sep 24, 2012","8,356.56" ,"8,341.88" ,"8,378.94" ,"8,331.49" ,"-"   ,"-0.25%"
"Sep 21, 2012","8,377.51" ,"8,411.58" ,"8,421.19" ,"8,375.68" ,"-"   ,"0.05%"
"Sep 20, 2012","8,372.91" ,"8,345.33" ,"8,379.28" ,"8,313.06" ,"-"   ,"-0.33%"
"Sep 19, 2012","8,400.49" ,"8,397.79" ,"8,424.14" ,"8,379.17" ,"-"   ,"0.16%"
"Sep 18, 2012","8,387.44" ,"8,388.55" ,"8,404.83" ,"8,369.26" ,"-"   ,"-0.26%"
"Sep 17, 2012","8,408.97" ,"8,442.49" ,"8,455.57" ,"8,393.22" ,"-"   ,"-0.59%"
"Sep 14, 2012","8,458.88" ,"8,442.15" ,"8,515.60" ,"8,437.92" ,"-"   ,"0.62%"
"Sep 13, 2012","8,407.03" ,"8,262.90" ,"8,427.53" ,"8,248.55" ,"-"   ,"1.69%"
"Sep 12, 2012","8,267.32" ,"8,272.09" ,"8,286.34" ,"8,247.23" ,"-"   ,"0.26%"
"Sep 11, 2012","8,246.15" ,"8,209.26" ,"8,264.29" ,"8,209.26" ,"-"   ,"0.66%"
"Sep 10, 2012","8,192.40" ,"8,221.70" ,"8,242.74" ,"8,191.95" ,"-"   ,"-0.51%"
"Sep 07, 2012","8,234.51" ,"8,191.81" ,"8,234.52" ,"8,191.81" ,"-"   ,"0.91%"
"Sep 06, 2012","8,160.56" ,"8,038.03" ,"8,160.56" ,"8,038.03" ,"-"   ,"2.11%"
"Sep 05, 2012","7,992.01" ,"8,001.06" ,"8,016.47" ,"7,975.55" ,"-"   ,"-0.13%"
"Sep 04, 2012","8,002.31" ,"8,012.87" ,"8,024.05" ,"7,960.87" ,"-"   ,"-0.16%"
"Aug 31, 2012","8,014.93" ,"8,012.99" ,"8,047.96" ,"7,970.75" ,"-"   ,"0.61%"
"Aug 30, 2012","7,966.24" ,"8,003.52" ,"8,003.52" ,"7,949.66" ,"-"   ,"-0.81%"
"Aug 29, 2012","8,031.65" ,"8,034.98" ,"8,048.21" ,"8,012.15" ,"-"   ,"-0.03%"
"Aug 28, 2012","8,033.85" ,"8,026.17" ,"8,058.80" ,"8,014.62" ,"-"   ,"-0.03%"
"Aug 27, 2012","8,036.25" ,"8,056.41" ,"8,070.86" ,"8,031.33" ,"-"   ,"-0.14%"
"Aug 24, 2012","8,047.87" ,"7,993.43" ,"8,061.87" ,"7,979.34" ,"-"   ,"0.45%"
"Aug 23, 2012","8,011.44" ,"8,063.80" ,"8,063.80" ,"8,001.61" ,"-"   ,"-0.78%"
"Aug 22, 2012","8,074.23" ,"8,061.20" ,"8,086.62" ,"8,030.37" ,"-"   ,"-0.10%"
"Aug 21, 2012","8,082.68" ,"8,117.00" ,"8,160.42" ,"8,070.29" ,"-"   ,"-0.14%"
"Aug 20, 2012","8,094.33" ,"8,088.55" ,"8,096.70" ,"8,058.89" ,"-"   ,"-0.10%"
"Aug 17, 2012","8,102.08" ,"8,099.02" ,"8,104.47" ,"8,079.35" ,"-"   ,"0.15%"
"Aug 16, 2012","8,090.00" ,"8,031.39" ,"8,099.13" ,"8,019.02" ,"-"   ,"0.76%"
"Aug 15, 2012","8,029.01" ,"8,009.14" ,"8,039.54" ,"8,003.15" ,"-"   ,"0.12%"
"Aug 14, 2012","8,019.53" ,"8,042.49" ,"8,054.80" ,"8,002.03" ,"-"   ,"0.01%"
"Aug 13, 2012","8,018.64" ,"8,035.30" ,"8,039.44" ,"7,985.53" ,"-"   ,"-0.32%"
"Aug 10, 2012","8,044.76" ,"7,994.24" ,"8,045.64" ,"7,973.57" ,"-"   ,"0.25%"
"Aug 09, 2012","8,025.01" ,"8,008.00" ,"8,046.39" ,"8,002.96" ,"-"   ,"0.08%"
"Aug 08, 2012","8,018.24" ,"7,989.68" ,"8,033.38" ,"7,984.88" ,"-"   ,"0.01%"
"Aug 07, 2012","8,017.71" ,"7,997.72" ,"8,049.63" ,"7,997.72" ,"-"   ,"0.67%"
"Aug 06, 2012","7,964.10" ,"7,958.43" ,"7,997.44" ,"7,958.43" ,"-"   ,"0.31%"
"Aug 03, 2012","7,939.55" ,"7,848.32" ,"7,960.05" ,"7,848.32" ,"-"   ,"2.24%"
"Aug 02, 2012","7,765.60" ,"7,791.49" ,"7,823.92" ,"7,710.83" ,"-"   ,"-0.96%"
"Aug 01, 2012","7,840.78" ,"7,891.34" ,"7,898.14" ,"7,839.70" ,"-"   ,"-0.29%"
"Jul 31, 2012","7,863.94" ,"7,894.70" ,"7,917.41" ,"7,863.21" ,"-"   ,"-0.60%"
"Jul 30, 2012","7,911.05" ,"7,898.04" ,"7,939.15" ,"7,885.90" ,"-"   ,"-0.01%"
"Jul 27, 2012","7,912.17" ,"7,792.96" ,"7,932.97" ,"7,792.96" ,"-"   ,"2.03%"
"Jul 26, 2012","7,754.51" ,"7,691.75" ,"7,770.22" ,"7,691.75" ,"-"   ,"1.93%"
"Jul 25, 2012","7,607.56" ,"7,618.08" ,"7,639.33" ,"7,569.04" ,"-"   ,"0.22%"
"Jul 24, 2012","7,590.62" ,"7,667.10" ,"7,668.76" ,"7,538.24" ,"-"   ,"-1.04%"
"Jul 23, 2012","7,670.54" ,"7,670.43" ,"7,684.46" ,"7,596.66" ,"-"   ,"-1.15%"
"Jul 20, 2012","7,759.59" ,"7,795.36" ,"7,795.36" ,"7,752.19" ,"-"   ,"-1.15%"
"Jul 19, 2012","7,849.75" ,"7,843.53" ,"7,871.13" ,"7,821.83" ,"-"   ,"0.24%"
"Jul 18, 2012","7,831.09" ,"7,768.49" ,"7,846.25" ,"7,760.06" ,"-"   ,"0.47%"
"Jul 17, 2012","7,794.77" ,"7,763.15" ,"7,799.66" ,"7,690.51" ,"-"   ,"0.67%"
"Jul 16, 2012","7,743.02" ,"7,741.56" ,"7,759.48" ,"7,705.67" ,"-"   ,"-0.20%"
"Jul 13, 2012","7,758.68" ,"7,654.02" ,"7,764.74" ,"7,654.02" ,"-"   ,"1.57%"
"Jul 12, 2012","7,638.65" ,"7,633.64" ,"7,665.17" ,"7,578.59" ,"-"   ,"-0.61%"
"Jul 11, 2012","7,685.37" ,"7,667.66" ,"7,704.83" ,"7,643.91" ,"-"   ,"0.23%"
"Jul 10, 2012","7,667.57" ,"7,753.74" ,"7,786.47" ,"7,638.31" ,"-"   ,"-0.89%"
"Jul 09, 2012","7,736.34" ,"7,742.02" ,"7,747.10" ,"7,699.96" ,"-"   ,"-0.26%"
"Jul 06, 2012","7,756.62" ,"7,768.57" ,"7,768.57" ,"7,722.97" ,"-"   ,"-1.04%"
